country,country_name,ctryalp,REGION,WBINC,WBincREV,Bstart22,Bjobst22,Ownmge22,Omjobst22,Busang22,Futsup22,Disent22,Exitct22,Knoent22,Opport22,Suskil22,Frfail22,Knoen22m,Knoen22f,Oppor22m,Oppor22f,Suskl22m,Suskl22f,Ffail22m,Ffail22f,Equali22,NBgood22,NBstat22,NBmedi22,Sub22,Subo22,Suboa22,Suboan22,Babybu22,Estbbu22,Anybus22,BO_22ina,BO_22exa,TEA22,TEA22mal,TEA22fem,EB_22mal,EB_22fem,Sample22,SU_ct22,BB_ct22,EB_ct22,TEAct22,BA_ct22,DISCct22,frfailop,futsupno,SU_22tmz,BB_22tmz,EB_22tmz,TEA22tmz,Tea22s1p,Tea22s2p,Tea22s3p,Tea22s4p,EB_22s1p,EB_22s2p,EB_22s3p,EB_22s4p,TEA22HIX,EB_22HIX,SU_22e1p,SU_22e2p,SU_22e3p,SU_22e4p,Tea22e1p,Tea22e2p,Tea22e3p,Tea22e4p,EB_22e1p,EB_22e2p,EB_22e3p,EB_22e4p,AN22ye1p,AN22ye2p,AN22ye3p,AN22ye4p,TEA22EMP,TEA22HJG,TEA22job,EB_22job,TEA22tec,EB_22tec,Tea22ac1,Tea22ac2,Tea22ac3,Tea22ac4,Tea22ac5,EB_22ac1,EB_22ac2,EB_22ac3,EB_22ac4,EB_22ac5,Tea22ap1,Tea22ap2,Tea22ap3,Tea22ap4,Tea22ap5,EB_22ap1,EB_22ap2,EB_22ap3,EB_22ap4,EB_22ap5,Tea22WS1,Tea22WS2,Tea22WS3,TEA22ed1,TEA22ed2,TEA22ed3,TEA22ed4,EB_22ed1,EB_22ed2,EB_22ed3,EB_22ed4,TEAEDHI,TEA22hi1,TEA22hi2,TEA22hi3,EB_22hi1,EB_22hi2,EB_22hi3,EX22_RS1,EX22_RS2,EX22_RS3,EX22_RS4,EX22_RS5,EX22_RS6,EX22_RS7,EX22_RS8,EX22_RS11,EX22_RS12,TEAjobex,TEAexpst,TEAexpwk,BAFUNDUS,COUNTBAF,COUNTBUS,BUSANGVL,BUSANGVLWT,TEAIMPACT1,TEAIMPACT2,TEA22MOT1yes,TEA22MOT2yes,TEA22MOT3yes,TEA22MOT4yes,SU_22MOT1yes,SU_22MOT2yes,SU_22MOT3yes,SU_22MOT4yes,BB_22MOT1yes,BB_22MOT2yes,BB_22MOT3yes,BB_22MOT4yes,EB_22MOT1yes,EB_22MOT2yes,EB_22MOT3yes,EB_22MOT4yes,TEA22MMOT1,TEA22MMOT2,TEA22MMOT3,TEA22MMOT4,TEA22FMOT1,TEA22FMOT2,TEA22FMOT3,TEA22FMOT4,SU_CSTLOC,SU_CSTNAT,SU_CSTEXP,BB_CSTLOC,BB_CSTNAT,BB_CSTEXP,EB_CSTLOC,EB_CSTNAT,EB_CSTEXP,TEACSTLOC,TEACSTNAT,TEACSTEXP,OPPIS_1,OPPIS_2,OPPIS_3,PROAC_1,PROAC_2,PROAC_3,CREATI_1,CREATI_2,CREATI_3,VISIO_1,VISIO_2,VISIO_3,SOCEN_1,SOCEN_2,SOCEN_3,EASYST22,TEA22IND,TEA22SPON,SU_SPON,SU_IND,BB_SPON,BB_IND,EB_SPON,EB_IND,TEACRSTART_HI,EB_CRSTART_HI,TEACRGROW_HI,EB_CRGROW_HI,TEACPNEWOPP_HI,EB_CPNEWOPP_HI,TEACPGOVRES_HI,EB_CPGOVRES_HI,SU_CPTECH1_1,SU_CPTECH1_2,SU_CPTECH1_3,SU_CPTECH1_4,BB_CPTECH1_1,BB_CPTECH1_2,BB_CPTECH1_3,BB_CPTECH1_4,TEACPTECH1_1,TEACPTECH1_2,TEACPTECH1_3,TEACPTECH1_4,EB_CPTECH1_1,EB_CPTECH1_2,EB_CPTECH1_3,EB_CPTECH1_4,TEACPTECH2_1,TEACPTECH2_2,TEACPTECH2_3,EB_CPTECH2_1,EB_CPTECH2_2,EB_CPTECH2_3,SU_SDG_SOC_HI,BB_SDG_SOC_HI,TEASDG_SOC_HI,EB_SDG_SOC_HI,SU_SDG_ENV_HI,BB_SDG_ENV_HI,TEASDG_ENV_HI,EB_SDG_ENV_HI,SU_SDG_PRI_HI,BB_SDG_PRI_HI,TEASDG_PRI_HI,EB_SDG_PRI_HI,SU_SDG_STEPS1,BB_SDG_STEPS1,TEASDG_STEPS1,EB_SDG_STEPS1,SU_SDG_STEPS2,BB_SDG_STEPS2,TEASDG_STEPS2,EB_SDG_STEPS2,SU_SDG_AWARE1,BB_SDG_AWARE1,TEASDG_AWARE1,EB_SDG_AWARE1,SU_SDG_AWARE2,BB_SDG_AWARE2,TEASDG_AWARE2,EB_SDG_AWARE2
United States,United States,US,Europe & N America,High,High,23.89171128393351,14.39175295612562,26.27634907096987,18.27664899618823,12.74205406899232,22.50995550902167,5.18607412527606,3.949419332904453,55.61702914407228,46.01396701731494,66.79985647347252,55.1345083647163,57.743964185157,53.46995734814608,46.52109070704047,45.46201876350766,73.46461740738384,59.80858430251127,52.49386649484774,57.7592529637065,,75.89754695887272,79.86361556879523,76.29511274826454,27.69342255844385,17.98972756367538,17.98972756367538,11.58292037908952,7.907093079416019,9.178927340002886,27.62849844327948,16.91373253187822,16.35824857719334,19.19190720620883,20.27369951232831,18.11662753836926,10.47680701762332,7.888861196295852,1703,192,129,155,317,207,84,43.05510484495807,13.58425394737304,1.838702604070505,1.606364916014896,10.99138589128962,1.740733468084605,3.820583789572633,26.50810402164883,22.27394990495198,47.3973622838265,4.084270507335983,31.18450300765025,30.97760977377681,33.75361671123697,2.065708226581148,.5407036236104962,74.9477418988196,14.24668576249453,8.678234066550186,2.127338272135701,72.05194205623033,11.46781953730921,9.779693771907944,6.700544634552459,74.28658012873709,14.0218500982564,9.778919404145599,1.912650368860978,73.30570503971983,12.54593260278914,9.457899387002135,4.690462970488805,12.94167695799153,3.134275362497656,19.58870729736251,6.802981284960417,5.539799584614123,6.563771475626304,28.09484642223867,26.25506731592253,20.0140165377934,15.1858750324505,8.294904704390722,5.274104030421493,8.632624860062274,9.1172903387766,10.92843971505789,10.91072949312981,21.89142819607412,31.27096007663525,21.61616515272484,16.09276241481467,9.128684159751076,8.592555153598596,21.49795505966121,20.58905357405913,24.21447971384158,25.10595649883951,22.54722651886191,13.05441267332661,6.375466831828444,5.084756856906406,20.25841985489055,17.65197967355595,25.27698275153719,5.65167296558742,9.326541064611952,8.993761067010011,10.48465426110879,77.61371095405924,18.75434054122211,19.93576918015784,20.42623298724542,6.827048850294585,7.042501312000445,12.62392713063598,11.76047666323566,27.14064590968838,8.979433379762058,12.78404003924178,6.448882922335483,2.41532305097704,11.30346718483273,1.124637571820399,4.906592789146761,13.13650048895964,28.29480193196588,16.4802384064604,27.94805794376962,41139.23148148148,108,113,6.36042402826855,6.497644921413727,3.838643620140229,1.715234978160911,69.33873821951967,70.80632698425873,36.51245698386456,54.45150978236254,67.92503823069121,68.40944720477563,30.51695479553278,52.17058554784179,69.96318014801602,74.25200971060863,43.78186258200473,56.35317539931497,63.42327509213771,58.95551423503299,40.07563788716939,47.73849560727799,13.80244126913381,15.70829657217552,8.372756336987447,10.32017004269412,12.57304589614481,11.28073820788389,5.441315456840981,10.34989201986705,85.46714500144597,66.92339139744389,27.19601241017624,90.76523739350888,64.98275773728845,33.24345070183413,86.92348770340119,61.2994797947482,26.13548924073899,87.45397689807504,66.08395716660579,29.51012821831121,,,,,,,,,,,,,,,,65.77580307306695,10.50309327293587,8.688813933272948,3.946472692887439,7.636447686202079,4.837149782102523,3.069943297313494,4.689392066592406,4.48953527341049,53.32585365850885,57.14524749481645,29.86322292276112,40.12429064509298,50.37066363336481,45.44331640111725,,,25.3402350919518,22.87771596695117,24.59501051843569,27.18703842266132,28.17827565018681,26.99121513196443,27.25390813697843,17.57660108087033,26.97351193685131,23.99353677896105,26.13936467800777,22.89358660617984,14.00831850903473,27.16938650355749,26.29345554738813,32.52883944001969,56.55401449628278,29.21072478450645,14.23526071921077,40.54631689954164,52.20484258461852,7.248840515839898,74.60559838918805,70.04884258814258,72.78391231408735,64.31978180572621,68.87914433237306,69.0082041114882,68.77432514636224,63.10581299250136,68.77417690748835,69.16311704267885,68.77490370082057,48.114789693318,45.8853962404963,69.03307585519291,54.74680245818478,54.38571352074548,51.17528915122212,62.0438448849979,55.46137355421394,43.52155574352541,,,,,,,,
Egypt,Egypt,EG,Midde East & Africa,Lower Middle,Low,23.08027154755543,15.21894220847071,9.162481714840176,5.169726656987199,2.407533173883262,48.31102995350886,7.866033866146553,1.956731872592671,32.94398301130289,63.71478109909627,62.75686658259156,43.43302798540849,41.9116254282218,23.24834898867068,64.72005111742715,62.60262335171299,69.05382019529647,55.78488226016515,45.1661306514081,41.59167323288753,,71.23521614170082,78.30812792803974,75.84589387150731,26.73006000874549,4.101366929786375,4.101366929786375,2.964375245260074,3.729351127722692,2.595603040434448,9.218486525886314,6.324954168157141,5.720810111949481,6.622883485451872,9.415646847615559,3.655680104790273,3.978292866504186,1.126548418082922,2675,83,101,72,182,64,207,50.63861868356696,47.25643902558037,2.062790349536634,2.126788223159327,2.118128833833113,2.104945020177253,17.35747898220743,27.45205782609202,7.426227361351997,47.76423583034854,6.926982070867618,38.40366056685212,7.978881140046203,46.69047622223408,.1094154933440017,0,98.63245334645394,0,0,1.367546653546046,96.60644351414264,1.080085707333892,.6096470116471081,1.70382376687637,95.74793343956874,2.927978132191087,1.324088428240169,0,96.36663773941318,1.596253528404097,.8092103976562527,1.227898334526505,5.703289074460973,.8758528874249738,18.47894006072176,5.871612391606345,2.087090351313366,1.400080583929955,5.212954437817055,10.09375895703423,5.748469929889778,5.243761288993641,5.162548364882113,1.709949267116855,1.713934420749264,2.57459132560015,5.3571190249061,3.660591789159201,22.92542864844807,40.71570526475125,17.30301010273867,11.18673247190783,7.869123512154194,19.18781848355619,17.64054805979929,19.77363619791423,29.16086989029169,14.23712736843861,11.78233019815526,1.271368973795157,.7866998757914153,4.375601295054466,5.591838748358531,8.519109970135396,7.307260272128484,2.27165163508616,2.337596646024508,2.909747036902862,3.237939533620383,57.87775764701891,5.368356565399301,9.571644103607891,9.773944249844222,1.277465661856584,4.348185690304137,3.116684881598171,3.517898845315309,45.20192820054184,3.742560232307487,4.375792887759897,0,0,9.65395261882653,3.277960491057359,13.19449598792657,17.03541073626507,30.53310866264643,2.313470778523479,3.393556485857371,28076.65450560375,53,55,1.982790871679761,1.965580387966978,.1691829668640196,0,58.74459155779873,71.88803858624971,52.61052923621185,84.80152563680879,64.64921848229389,70.33433306158014,53.96278106540591,83.34888593432882,53.67004037234799,72.70702599327015,50.53626393146804,85.27780285101669,61.9491547382131,68.77278704652483,49.29571854038136,74.01088157132389,5.583464299894976,6.501889954541923,4.850577017990176,7.928450925168291,1.833190188772273,2.796248188469878,2.032753585088704,3.159741663951976,83.89723910340153,56.18913262054473,4.846145958951222,90.56961544774541,57.88280812310463,5.962843379091512,91.79885198074894,60.94220237643684,8.306563411265252,87.50779480435217,57.79486334482819,5.534370367516819,,,,,,,,,,,,,,,,67.67329525941761,3.588957993589351,3.033925491862524,1.242861330314166,1.721513914945908,1.861907049079248,1.867444078643443,1.546026235289393,1.049576805145055,35.1579290899592,20.76849374606082,38.12419793601014,30.39241170455151,43.47568357370628,44.80541056397664,,,38.69013253893457,4.877642157920084,18.6692800076049,37.76294529554045,28.33754330675872,7.344848733194128,21.36235361469457,42.95525434535253,33.34370970576529,6.311522177587612,19.80880999474667,40.53595812190044,24.37723931969323,1.137636302454912,28.79190113722166,45.6932232406302,64.01446624281203,27.19477935330801,8.790754403880021,44.80484119519176,42.03123751039708,13.16392129441116,80.69381395803863,79.08918440191961,79.7013547830323,75.59355794138729,74.55851081647279,79.48745894244233,77.16200049921234,73.88284041299499,70.63586074842605,63.68258691992379,66.6369223906092,68.53529621310659,41.56566356990628,38.6762738592972,39.85970128708304,33.72156942700123,39.45982606557573,44.84218135141302,42.91037754927086,39.77038048962772,7.57947509773865,8.832509695289847,7.815157376067024,9.969115697306044,48.76429029121335,53.21159213875654,49.81770064370169,51.08451250699503
South Africa,South Africa,ZA,Midde East & Africa,Upper Middle,Middle,13.22634303259884,8.692473638271341,9.360353871722982,7.487825694849644,2.791377419851406,10.06443502932547,3.86222221031982,.9907404404122322,33.54950357106538,61.31191310603889,63.73121045673938,51.25306518860864,35.33322310256263,31.9067019943149,61.14832606915076,61.46197056401201,64.74351388532574,62.8266060902978,49.27126335859276,53.08105180541853,73.18243367933252,79.77324238422207,79.83820723585914,82.74567629026922,15.11882559459267,6.219037695360019,6.219037695360019,5.828655711915059,2.637437169502646,1.841016890948156,10.26629256548795,4.4784540604508,4.377925389555915,8.46609288141771,9.110857209641116,7.871371176584915,1.962676778069921,1.728799492572254,2826,149,64,65,213,80,96,59.43960175674233,5.983843827543253,1.677572972048511,1.764402859083073,1.544935711423109,1.704623038082079,4.52082467247867,20.29355673185571,7.858453099684009,67.3271654959816,2.649767444128821,24.02251831502887,8.271600935185029,65.05611330565728,.7416590387663646,.1999147801919096,70.44144839733775,3.010323999519813,20.58349307349444,5.964734529648002,75.85516047268959,2.880554839784701,15.51618625446265,5.748098433063066,78.43692532997588,8.15172297296324,5.495476502290405,7.915875194770476,76.24321717318387,3.908728974466084,13.65648649834369,6.191567354006349,7.794575261994191,.6888459595501378,14.98475056267602,19.7436661513485,.4821256682348909,0,7.937025548430851,10.38057718292972,9.117750102259734,7.004663874609681,4.705830609106842,.6422389855654581,.9586364022739864,3.140952269507546,3.422080018969408,1.867686346143746,21.14040510575813,36.89661593730833,23.43219940895791,13.10391231560979,5.426867232365804,7.866425746198232,15.66910554233725,37.1203414274766,29.43940949108559,9.904717792902344,13.61531271676979,4.885774370806616,3.154865767141107,3.675240838059219,7.425438373095853,10.63072280648414,13.85628370209914,1.718385709430445,1.067011866468155,2.104901623256514,5.318421807796281,53.74542505451505,7.175522643808689,10.04226983619269,9.119498781554622,1.061826465128082,1.400069091372276,3.335247483202586,.9510663625021207,23.67659241159744,24.69114982019897,4.448393437187965,.2575792712436237,.8728024772662945,14.10294543384637,5.103567819831743,.7267803811950403,25.16912258513043,25.58491573464805,21.26428468752571,24.14483952731042,724.9244143749999,40,43,1.416932341480694,1.639860098677293,.1245445671512424,.0097123386562937,80.40923023220255,80.76885063384763,49.21203807032063,89.50911940330838,84.8531040150547,79.62370388913908,54.17783727378098,93.92586248869497,70.71903180595086,83.31582264067519,38.36316900309997,79.60379573563283,83.03831577485829,82.314483817089,62.96272580166884,80.17429669914129,7.46753063866762,7.518149858408413,4.537747934862587,8.042043284686464,6.041271568040222,6.06428777753317,3.510409641570206,6.950793550627816,97.61977488115161,46.08785319470448,28.10592419659013,96.45823286471209,22.58597037217099,12.85723627764619,97.09789679561044,54.76181411023612,20.03241849286999,97.25234160856992,38.91599834301321,23.50775596837786,70.3897964804132,56.88430651920401,56.88430651920401,69.82305375716835,57.67312722655196,57.67312722655196,74.57129418688062,59.66056016114258,59.66056016114258,82.51625632522591,71.43828817258473,71.43828817258473,73.41225220134176,59.19769142145257,59.19769142145257,63.88066372562012,3.772914820033688,4.693178061384015,3.348837659746499,2.479818052168563,1.344340401637517,1.29309676786513,.7978657130502955,1.043151177897861,57.81835772011157,55.35734479997817,32.2661358459512,25.46783379127601,58.92238469908926,46.47052193637863,55.97581635427402,50.29240902535729,27.99360158582415,19.97750194058307,11.95172779494582,40.07716867864699,13.81523951327434,19.5961174471552,11.6011951767883,54.98744786278219,23.64773154982847,19.86060215810463,11.84428455191853,44.64738174014835,10.58870594072323,20.60141933117676,10.7833870339176,58.02648769418243,45.12545104875924,30.71924237565801,24.15530657558275,36.49301322318909,29.41602000541873,34.0909667713922,85.99387694823733,76.35952177853054,83.01568942634925,80.41151608885404,79.70928985462716,66.21633129988774,75.50701946658272,70.91953425794316,80.41790494469281,69.58912187713639,77.09279379575875,68.26208576710413,43.59978339358289,37.40738168429737,41.71654184379167,46.0356750286313,40.88888885162264,27.34124781925126,36.6836413160253,37.12343315643336,20.40105745358668,14.87823880655542,18.71210337226626,15.41507144191437,76.65210157565004,76.00474595024244,76.51978308457394,64.96093939960113
Greece,Greece,GR,Europe & N America,High,High,6.280234645476073,2.900003810652913,16.90963665953933,8.849366477841306,2.457924485323573,9.490341924230151,1.559248577686709,.4812964952892095,28.49774227728892,36.34573992357956,53.77246252092628,60.58492767567903,32.19942117253747,24.7568011760664,38.2487597065256,34.46408422589261,59.15301366896036,48.40927580621358,59.46157112726782,61.71053319953336,62.13059952910043,72.01160915173746,72.00018534812217,56.48340583713964,8.411978192526867,4.156244476721927,4.156244476721927,2.955823745791421,2.035996049660086,13.34115740875058,17.98791008665766,15.34561285831719,14.26023088651282,4.850031833635994,6.274584618960352,3.422627073811065,16.49123957989973,10.18476872925768,2000,63,45,281,105,55,34,49.46547929416943,8.280075976022411,2.115528316663357,1.688764799922705,1.405743307149748,1.967767927157867,9.032602358943834,24.04363798640446,17.34681675459302,49.57694290005871,8.058726942898218,25.75248474343006,19.64389972808074,46.54488858559102,.5828064232200439,.9120442510138931,62.16541203287817,15.03528239887286,12.25108392830562,10.5482216399433,61.08446452475494,19.8619319447349,9.880620540680765,9.172982989829416,68.97945754882238,23.34827897357335,2.621115431938788,5.051148045665518,67.31516554081537,22.01799829978467,4.530813531107723,6.136022628292305,3.936525575968398,.6046019084878691,13.90650647009584,.9058551797194081,5.347916470775628,3.574709462929277,4.906487478478263,5.285745747772701,5.27156747095218,4.23427016023306,4.321471720418682,12.03167422381805,11.27550095591097,14.71985445574939,16.16962043676871,12.33841598986559,16.20191379177897,27.01738967444113,24.43306976911874,17.77516463291978,14.5724621317414,14.4435106903427,20.95193048745828,24.80235174849877,24.67663709126432,15.12556998243596,5.618890722445655,4.414918308523051,.5185427822394604,4.324848791233076,4.312007218312766,5.05806708611832,6.317937151138908,13.59870979274497,10.87803413504746,14.25999462720566,12.10853573796405,57.87431371393499,3.674206722457839,3.173794672758632,7.180039251696046,13.2498483891537,10.5642599443111,16.53294804802913,5.667082597753649,32.29407693221819,11.38348015617703,8.443677247861817,0,8.009489133625733,5.383453415084275,0,22.00564537357533,6.813095143703968,30.95318380475885,19.05360353051018,38.91553547524509,25533.2582393617,47,57,2.36180904522613,2.059119821656902,.7986953247653756,.0770831308389271,23.45526865065137,56.72777712134093,39.60788870386758,63.57930606866142,20.80683008348158,55.72627559112291,35.82273768033632,58.4374650983013,25.71335508748129,54.20352832563782,42.28388828059043,66.9721743650512,28.21763009277008,54.12100116768911,45.23765627952098,69.78872402025503,1.484939453033214,3.403217004283685,2.47768114341505,3.283237515669165,.7698246943047991,2.034257243153454,1.337219531118391,2.834057800148297,90.22553291323072,53.21393870396516,41.64654925760269,91.28632140967558,71.77070536348626,44.59320280230115,91.30439058255821,56.98460572785966,32.9596687016064,90.38509050970953,60.34697226333083,41.16781839659826,72.16198466371615,60.92684553088803,59.72629207094934,60.31636987616849,50.62747490588645,50.21520426849306,60.92802980550862,50.07106600669208,47.7323381753228,76.42866625154491,67.8942311056137,67.46172743250125,36.97356569365861,32.06617551644964,30.34985025214969,31.9319319930267,3.583939974800038,1.266091858835955,.5540957766337913,2.40172796915763,.7595784773218703,1.276417572338216,5.920220747069186,7.420936661681401,40.3088493126681,59.41649220109016,38.26675722219687,45.25336285992196,21.16926620131946,14.8860147371122,28.1473462919514,36.26391265882548,46.22776447818426,15.54053909339687,18.78370981448725,19.44798661393161,45.33238535532078,17.23299858148647,15.55851277024289,21.87610329294987,47.31972019094455,14.50184257085254,18.0278325066028,20.15060473160015,15.29677025729979,16.97384912390757,26.82248783350964,40.90689278528302,47.27439688416943,37.80743581892139,14.91816729690921,21.98843169096975,63.41685336826485,14.59471494076539,69.4462838596874,77.97879271424185,72.18198894128366,69.58793234064304,78.56668284382306,76.14881411558828,77.04720146989298,79.55761521178584,61.60902811571525,45.05224858054978,53.65842238623782,57.17313392412257,58.98047852998234,60.62222570770908,58.47598571444765,64.96659235817485,38.98377268356255,46.11087573456017,43.62518229971508,45.82258039845969,24.95388723940258,9.471069757321231,19.31400195506651,17.29602658388768,51.90789024468165,49.58332098067099,51.29603907824299,45.57768549576864
Netherlands,Netherlands,NL,Europe & N America,High,High,11.61024167899525,8.837787702661112,18.13180430454928,7.920173249387201,9.119704342715131,20.44963411451297,4.029192100980596,1.598056341025623,54.52917391595336,61.62377628880444,42.19437826684403,33.26986640114145,57.50464426618719,51.54484127429741,66.12572121389086,56.6133893464457,53.10552823345939,31.69935573262128,32.6276374082018,33.91547870804775,,,,,15.87274765885221,8.297535498101411,8.297535498101411,7.025083500208998,5.854846089542302,6.7980354673703,18.95839486314435,12.61233448944099,12.08091581974958,12.45127380361383,15.32040846305206,9.567024312124039,8.311737133614225,5.276359499053737,1737,128,100,123,220,153,64,33.75559081245704,16.197874349552,1.820556044793338,1.866143003151627,2.044967390561177,1.831065773895367,1.106396317891096,18.26602420483381,30.79750370287903,49.83007577439599,7.04064028659489,17.10426607690945,35.21434908267663,40.64074455381904,2.040514920588433,.7522351076879351,62.30555483482952,14.93843021689712,18.54978608340207,4.206228864871233,62.70810077364635,14.87852980574498,18.2119021100424,4.201467310566262,61.30409592593345,23.16789276782027,7.519805765106042,8.008205541140276,62.04935992936092,17.90053711099314,14.40319725997436,5.646905699671311,9.804626926729206,1.327475967130191,16.02950956263794,8.947332188761907,8.210051860481205,9.606430756490891,18.44322202990542,17.23233874454192,12.24268550283277,10.75832498031548,6.019971522443553,3.603468924558389,5.855115966091938,8.74199645322892,8.185504818441668,6.60571108142504,21.20798788850716,29.0106907311097,19.04669096270256,20.00080425782757,10.73382615985291,7.589511276346704,18.05426049950462,24.91057918866947,27.87267342155094,21.57297561392832,14.57031363633088,3.475718666011142,10.254331352934,10.15330171263644,11.61562254778534,15.9688391479094,13.55134920319517,4.60629311678725,5.080977394326181,7.536157648813075,15.72057305067102,40.28753555442225,6.91473535053017,11.4446181284708,16.1924644503568,2.542210222753464,6.44458833252763,9.715707396632553,9.095967914155107,20.35677588418892,16.17813528069807,16.79253187097783,12.46977328983131,4.090007579265825,9.236743583047611,2.248740080883661,1.432400582771207,8.098923934180439,24.23690650562302,22.41336942060865,37.29189922635365,33178.95118581817,110,111,6.336405529953917,6.344389875036523,2.626013857794966,.7410050384591812,46.78739249039867,45.78662695623238,24.62840370793295,39.43755743827951,46.80095136906293,42.00534131172891,21.78029967360184,33.52517500499911,47.03336160269525,52.32704920641268,28.58496421292038,48.10434860498047,36.616089900655,30.71496477372527,27.81352830356019,31.95399043764113,7.050104685030205,6.855834182031202,4.022125353202206,5.943967142871614,4.594697353731517,4.540118730515208,2.105940557171441,3.871544870790797,89.87964571894037,71.15364819543262,40.06855712114445,87.96187916074743,79.19123137057544,36.21619047318151,81.18848447913643,72.57897136278361,39.13523588123405,88.63070802812689,74.47310349439563,38.63819201447434,,,,,,,,,,,,,,,,82.92515124246894,7.381269490278089,5.070004313335737,2.136366919170916,4.88871658103808,3.255964468370007,2.59888162117229,1.783012164527036,5.015023302843266,32.61568986935796,35.05880580336152,22.34442365362888,23.18291377659077,48.10472360751687,32.32192366510112,33.30675418844216,49.42081120300018,15.30949712408992,22.11096735787087,38.37616843133198,24.20336708670716,8.134657122399208,32.66866407416907,39.2525711611509,19.94410764228074,11.72611829518489,26.62376304447481,39.0910445191941,22.55907414114612,10.63960853652713,26.25848755953692,34.72072307162821,28.38118083230778,38.45686845065255,45.71577790550708,15.8273536438403,23.61582547267808,69.25364861239119,7.130525914930757,70.33497805324446,65.49431104901686,67.74794327094077,67.09882043729893,68.73405949290769,63.50983380333373,66.12550663537901,63.25819345090611,48.84422226944958,51.2617486590962,49.14586174097148,45.01045044219522,38.54210370646619,53.95629125156476,45.34900905622782,57.19091647742602,44.72194989606906,51.57026337190818,46.90018144676721,46.14722652164124,,,,,,,,
